Urbanization_level,Age,Self_efficacy,Inservice_training,Digital_activity,Gender,Information_skills,Teacher_type
3,53,0.2,0.2,0.375,0,1.125,0
1,59,0.6,0,0.55,0,1.125,0
1,57, , ,0.75,1,1.125,0
3,45, , ,0.475,1,1.125,0
1,50,0.6,0.4,0.475,0,1.13055555555556,0
3,55,0.2,0,0.425,0,1.13194444444444,0
2,59,0.8,0.2,0.425,1,1.13194444444444,0
2,50, , ,0.55,0,1.13333333333333,0
3,57, ,0.2,0.475,0,1.13888888888889,0
3,62, , ,0.475,0,1.13888888888889,0
3,56, , ,0.525,0,1.13888888888889,0
3,50,0,0,0.375,0,1.13888888888889,0
1,40,0.8,0.2,0.5,1,1.13888888888889,0
2,48,0.4,0.2,0.525,0,1.13888888888889,0
3,41, , ,0.45,0,1.14444444444444,0
2,52, , ,0.5,0,1.14583333333333,0
3,42,1,0.6,0.375,0,1.14583333333333,0
3,43, , ,0.425,0,1.14583333333333,0
3,47,0,0,0.25,1,1.15277777777778,0
3,55,0.2,0.2,0.575,0,1.15277777777778,0
1,49,0.8,0.8,0.625,0,1.15833333333333,0
2,48, , ,0.5,0,1.15833333333333,0
3,61, , ,0.35,0,1.15833333333333,0
3,49, , ,0.425,0,1.15972222222222,0
3,46, , ,0.5,0,1.15972222222222,0
3,49, , ,0.375,0,1.15972222222222,0
1,47,0.8,0.4,0.4,0,1.16666666666667,0
3,53,0,0,0.425,0,1.16666666666667,0
3,50, , ,0.425,0,1.16666666666667,0
2,43,0.6,0.4,0.325,0,1.16666666666667,0
3,39, , ,0.75,0,1.16666666666667,0
3,39,0.4,0.2,0.475,0,1.17222222222222,0
3,52,0.4,0,0.475,0,1.17361111111111,0
3,46, , ,0.4,0,1.17916666666667,0
2,47, , ,0.3,0,1.18055555555556,0
3,35, , ,0.3,0,1.18055555555556,0
1,56,0,0,0.425,0,1.18055555555556,0
3,33,1,1,0.375,1,1.18055555555556,0
3,51,0.6,0.4,0.475,0,1.18055555555556,0
2,36, , ,0.525,0,1.18055555555556,0
3,31, , ,0.35,0,1.18055555555556,0
2,49, , ,0.625,1,1.18055555555556,0
3,31,0,0,0.375,0,1.18611111111111,0
3,35,0.6,0.2,0.55,1,1.1875,0
3,44,0.8,0.8,0.4,1,1.1875,0
3,40, , ,0.45,0,1.18888888888889,0
3,39,0.8,0.2,0.575,0,1.19444444444444,0
2,35, , ,0.525,0,1.2,0
2,51,0.6,0,0.225,0,1.2,0
2,52,1,0.6,0.575,0,1.20138888888889,0
3,44, , ,0.65,0,1.20138888888889,0
2,30, , ,0.5,0,1.20138888888889,0
2,44, , ,0.425,0,1.20833333333333,0
1,37,1,1,0.475,1,1.20833333333333,0
3,46, ,0.2,0.55,0,1.20833333333333,0
3,51, , ,0.475,0,1.20833333333333,0
2,45, , ,0.525,0,1.20833333333333,0
1,57,0.2,0,0.5,0,1.20833333333333,0
3,57,0,0,0.5,0,1.21388888888889,0
3,34,1,0.4,0.525,1,1.21388888888889,0
3,47,1,0.4,0.4,0,1.21388888888889,0
2,49,0.8,0.4,0.5,0,1.21388888888889,0
3,42, , ,0.525,0,1.21527777777778,0
3,37,0.4,0.2,0.4,0,1.22222222222222,0
1,44, , ,0.575,0,1.22222222222222,0
3,49,1,1,0.6,0,1.22222222222222,0
3,56, , ,0.425,1,1.22222222222222,0
2,57,1,0.8,0.35,1,1.22222222222222,0
3,38, , ,0.5,1,1.22222222222222,0
3,49,0,0,0.525,0,1.22777777777778,0
3,41, , ,0.575,0,1.22777777777778,0
3,37,0.8,0,0.45,0,1.22777777777778,0
2,45,0.4,0,0.45,0,1.22916666666667,0
3,53,1,0.2,0.4,1,1.22916666666667,0
3,49,0.4,0.4,0.55,0,1.22916666666667,0
1,53,0,0,0.35,0,1.23472222222222,0
1,50, , ,0.6,0,1.23472222222222,0
2,52,0.4,0.2,0.325,1,1.23472222222222,0
3,55,0.4,0.4,0.4,0,1.23611111111111,0
3,56, , ,0.5,0,1.23611111111111,0
1,62, , ,0.5,0,1.23611111111111,0
3,39,1,0,0.55,0,1.23611111111111,0
2,45,0.4,0.2,0.25,0,1.23611111111111,0
3,36, , ,0.45,0,1.24166666666667,0
1,50,0.2,0,0.525,0,1.24166666666667,0
1,49,1,0.8,0.375,0,1.24166666666667,0
3,44,0.2,0,0.5,0,1.24305555555556,0
3,45, , ,0.525,0,1.24305555555556,0
3,32,0.4,0,0.45,0,1.24305555555556,0
2,28, , ,0.5,0,1.24305555555556,0
3,46,1,0,0.625,0,1.24305555555556,0
3,35,0.2,0,0.475,0,1.24305555555556,0
3,59, , ,0.475,1,1.24722222222222,0
1,35, , ,0.4,0,1.25,0
3,33, , ,0.475,0,1.25,0
1,51, , ,0.4,0,1.25,0
3,40,0.6,0.2,0.45,0,1.25,0
1,31, , ,0.5,0,1.25,0
1,33,1,0,0.5,0,1.25,0
3,51,1,0.8,0.45,0,1.25,0
3,56,0.4,0,0.25,0,1.25555555555556,0
2,39,0.4, ,0.475,0,1.25555555555556,0
2,48,0.2,0,0.525,0,1.25555555555556,0
2,46,0.6,0,0.5,0,1.25694444444444,0
3,44, , ,0.375,0,1.25694444444444,0
3,45, , ,0.4,0,1.2625,0
3,58,0.4,0.4,0.375,0,1.2625,0
3,42,0,0,0.6,0,1.26388888888889,0
3,45,0.2,0.2,0.425,0,1.26388888888889,0
3,49,0.4,0,0.425,0,1.26388888888889,0
3,33, , ,0.55,0,1.26388888888889,0
2,30,0.8,0.2,0.6,0,1.26388888888889,0
3,42,0,0,0.6,0,1.26388888888889,0
3,31, , ,0.4,0,1.26944444444444,0
3,49,1,1,0.375,0,1.27083333333333,0
3,34, , ,0.475,1,1.27083333333333,0
2,33,0.8,0.2,0.375,0,1.27083333333333,0
2,30, , ,0.475,0,1.27083333333333,0
3,58, , ,0.575,0,1.27083333333333,0
3,55,1,1,0.4,0,1.27083333333333,0
3,40, , ,0.425,0,1.27083333333333,0
3,61, , ,0.525,0,1.27083333333333,0
2,63, , ,0.5,0,1.27777777777778,0
3,46, , ,0.375,0,1.27777777777778,0
3,28, , ,0.375,0,1.27777777777778,0
3,48,0,0,0.6,0,1.27777777777778,0
3,52,0.2,0,0.45,0,1.27777777777778,0
2,43,1,0,0.6,1,1.27777777777778,0
3,49, , ,0.5,1,1.27777777777778,0
3,46,0.8,0,0.7,0,1.27777777777778,0
3,49, , ,0.525,0,1.27777777777778,0
1,44,0.2,0,0.275,0,1.28333333333333,0
3,44,1,1,0.425,0,1.28333333333333,0
1,43,1,0.4,0.45,0,1.28333333333333,0
3,45,0,0,0.475,0,1.28472222222222,0
2,51, , ,0.45,0,1.28472222222222,0
3,44,0.6,0,0.575,0,1.28472222222222,0
3,47, , ,0.475,0,1.28472222222222,0
3,42, , ,0.5,0,1.28888888888889,0
2,39, , ,0.45,0,1.29166666666667,0
3,32,0.8,0.2,0.375,0,1.29166666666667,0
3,37,0.6,0.6,0.525,0,1.29166666666667,0
1,42, , ,0.425,0,1.29166666666667,0
3,46,0.4,0.6,0.325,0,1.29166666666667,0
2,52,0.4,0,0.55,0,1.29166666666667,0
3,52,0.2,0.2,0.375,0,1.29166666666667,0
3,39,0.4,0,0.3,0,1.29166666666667,0
3,40,1,0.4,0.425,1,1.29166666666667,0
3,42, , ,0.55,0,1.29166666666667,0
3,42,0.8,0.4,0.45,0,1.29166666666667,0
3,51, , ,0.425,0,1.29722222222222,0
3,44,0.4,0,0.45,0,1.29722222222222,0
3,59,0,0,0.475,0,1.29722222222222,0
3,44,0.8,0.6,0.475,0,1.29861111111111,0
3,45,0,0,0.325,0,1.29861111111111,0
3,44,1,0,0.5,0,1.29861111111111,0
3,47,0,0,0.4,0,1.29861111111111,0
3,62, , ,0.4,0,1.29861111111111,0
3,40, , ,0.425,0,1.29861111111111,0
3,35, , ,0.45,0,1.29861111111111,0
3,47,0.2,0,0.5,0,1.30416666666667,0
3,42,0.4,0.2,0.475,0,1.30555555555556,0
2,45,0,0,0.575,1,1.30555555555556,0
3,44,0,0,0.45,1,1.30555555555556,0
1,57, , ,0.475,0,1.30555555555556,0
3,35, , ,0.425,0,1.30555555555556,0
3,55, , ,0.425,1,1.30555555555556,0
3,50,0.8,0,0.525,0,1.30555555555556,0
2,61, , ,0.525,1,1.30555555555556,0
1,36,1,0.8,0.5,0,1.30555555555556,0
3,45,0,0,0.3,0,1.3125,0
2,54, , ,0.6,0,1.3125,0
3,33, , ,0.55,0,1.31944444444444,0
3,45,0.4,0.4,0.425,0,1.31944444444444,0
3,46,0.4,0,0.6,0,1.31944444444444,0
3,41,0.4,0,0.65,0,1.31944444444444,0
3,52,0,0,0.5,0,1.31944444444444,0
3,38, , ,0.375,0,1.31944444444444,0
1,30,0.6,0.4,0.45,1,1.31944444444444,0
3,39, , ,0.55,1,1.31944444444444,0
2,59, , ,0.55,0,1.32638888888889,0
1,53, , ,0.475,0,1.32638888888889,0
2,49, ,0.8,0.375,0,1.32638888888889,0
3,57, ,0,0.35,0,1.33055555555556,0
3,50,0.6,1,0.6,0,1.33194444444444,0
3,54,0.8,0,0.45,0,1.33333333333333,0
3,44,0.6,0.2,0.425,0,1.33333333333333,0
3,33, , ,0.4,1,1.33333333333333,0
3,40,0.8,0.4,0.575,0,1.33333333333333,0
3,52,0.6, ,0.45,0,1.33333333333333,0
3,63, , ,0.35,0,1.33333333333333,0
3,40,1,1,0.45,0,1.33333333333333,0
3,54, , ,0.5,0,1.33333333333333,0
2,57, , ,0.375,0,1.3375,0
1,33, , ,0.4,0,1.34027777777778,0
3,45, , ,0.4,0,1.34027777777778,0
3,29, , ,0.4,0,1.34027777777778,0
3,60,1,1,0.475,0,1.34027777777778,0
2,41,0.6,0.2,0.375,0,1.34583333333333,0
3,46,0.8,0,0.625,0,1.34722222222222,0
3,57, , ,0.2,1,1.34722222222222,0
3,39,0.6,0,0.425,0,1.34722222222222,0
1,58, , ,0.45,0,1.34722222222222,0
1,42,0,0,0.425,0,1.34722222222222,0
3,42, , ,0.475,0,1.34722222222222,0
2,39, , ,0.525,0,1.34722222222222,0
3,44, , ,0.425,0,1.34722222222222,0
3,44,0.6,0.2,0.475,1,1.35277777777778,0
1,60,0,0,0.425,1,1.35416666666667,0
2,51,0.2,0.2,0.425,0,1.35416666666667,0
3,46,0.2,0.2,0.375,0,1.35416666666667,0
1,50,0,0,0.35,1,1.35416666666667,0
3,42,1,1,0.575,0,1.35416666666667,0
2,62, , ,0.65,0,1.35416666666667,0
3,31, , ,0.5,0,1.36111111111111,0
1,51,0.4,0,0.425,0,1.36111111111111,0
1,59,0,0,0.575,0,1.36111111111111,0
3,44,1,1,0.475,0,1.36111111111111,0
3,38,0,0,0.5,0,1.36111111111111,0
3,38, , ,0.4,0,1.36111111111111,0
3,40,1,0,0.525,0,1.36111111111111,0
3,32,1,1,0.45,0,1.36111111111111,0
3,45,1,1,0.6,0,1.36111111111111,0
3,41,0.6,0.2,0.5,0,1.36111111111111,0
3,41,1,1,0.575,0,1.36111111111111,0
2,40,1,0.4,0.5,1,1.36111111111111,0
3,58,0.8,0,0.325,0,1.36111111111111,0
3,43,1,0.4,0.575,1,1.36111111111111,0
3,56,0.6,0.2,0.325,0,1.36666666666667,0
3,37,1,1,0.575,0,1.36666666666667,0
3,50, , ,0.475,1,1.36805555555556,0
3,60, , ,0.375,0,1.37361111111111,0
1,43, , ,0.425,0,1.375,0
3,48,0.2,0,0.3,0,1.375,0
3,55, , ,0.4,0,1.375,0
3,43, , ,0.45,1,1.375,0
2,38,0.6,0.6,0.575,0,1.375,0
1,55, , ,0.45,0,1.375,0
3,43,0.8, ,0.45,0,1.375,0
3,60,0.4,0.4,0.45,0,1.375,0
3,52, , ,0.55,0,1.375,0
3,34,0.8,0.6,0.525,0,1.375,0
1,40, , ,0.55,0,1.37916666666667,0
3,58,0.2,0,0.4,1,1.38055555555556,0
3,55, , ,0.55,0,1.38194444444444,0
3,40, , ,0.55,0,1.38194444444444,0
2,49,0,0,0.375,0,1.38194444444444,0
3,48,0.8,0.8,0.6,0,1.38611111111111,0
3,50, , ,0.375,0,1.3875,0
3,54,0.4,0,0.4,0,1.38888888888889,0
1,42, , ,0.45,0,1.38888888888889,0
2,40, , ,0.3,0,1.38888888888889,0
3,41,0,0,0.55,0,1.38888888888889,0
2,46,0.2,0,0.625,0,1.38888888888889,0
3,49, ,0.4,0.575,1,1.38888888888889,0
3,43, , ,0.35,1,1.38888888888889,0
2,49,0.2,0.2,0.475,0,1.38888888888889,0
3,51,0.2,0.2,0.6,0,1.38888888888889,0
2,46, , ,0.5,1,1.38888888888889,0
2,45, , ,0.55,0,1.39583333333333,0
3,49,0.6,0.2,0.45,0,1.4,0
1,44,1,0.6,0.525,0,1.40277777777778,0
3,42, , ,0.35,0,1.40277777777778,0
3,44,0.8,1,0.45,0,1.40277777777778,0
3,29,1,1,0.375,0,1.40277777777778,0
1,36,0.8,0.6,0.425,0,1.40277777777778,0
3,35, , ,0.425,0,1.40277777777778,0
1,49, , ,0.5,0,1.40277777777778,0
3,34,1,1,0.6,1,1.40277777777778,0
3,34, , ,0.675,0,1.40277777777778,0
3,43,1,1,0.475,0,1.40277777777778,0
2,50,0.2,0,0.475,0,1.40833333333333,0
3,58,1,1,0.625,0,1.40833333333333,0
3,59, , ,0.3,0,1.40833333333333,0
3,50, , ,0.45,0,1.40972222222222,0
3,37, , ,0.525,0,1.40972222222222,0
2,43,0.8,0.4,0.475,0,1.40972222222222,0
3,40, , ,0.35,0,1.40972222222222,0
3,35, , ,0.475,0,1.41666666666667,0
3,57,0.2,0.2,0.375,0,1.41666666666667,0
1,36,1,0,0.45,0,1.41666666666667,0
3,42,0.2,0,0.525,0,1.41666666666667,0
3,39,0.4,0.4,0.4,0,1.41666666666667,0
3,43, , ,0.55,0,1.42222222222222,0
3,44, , ,0.525,0,1.42361111111111,0
2,30, , ,0.4,1,1.42361111111111,0
2,35,1,1,0.525,0,1.42361111111111,0
3,41, , ,0.3,0,1.43055555555556,0
2,52,0.4,0,0.4,0,1.43055555555556,0
3,30,1,1,0.475,0,1.43055555555556,0
3,42,0.8,0.2,0.475,0,1.43055555555556,0
1,34,1,1,0.5,0,1.43055555555556,0
3,55, , ,0.475,0,1.43055555555556,0
3,39,0.2,0,0.375,0,1.43055555555556,0
3,47,0.4,0,0.5,0,1.43055555555556,0
3,44,1, ,0.4,1,1.43055555555556,0
3,60, , ,0.375,0,1.43055555555556,0
3,41, , ,0.475,0,1.43055555555556,0
1,47, , ,0.4,0,1.4375,0
3,47, , ,0.375,0,1.4375,0
1,35, , ,0.425,0,1.4375,0
2,31, , ,0.525,0,1.4375,0
3,42, , ,0.55,0,1.4375,0
3,27, , ,0.55,0,1.4375,0
1,62,0.2,0,0.475,1,1.4375,0
3,45, , ,0.5,0,1.44305555555556,0
2,39,0.6,0.2,0.5,0,1.44444444444444,0
1,34, , ,0.475,0,1.44444444444444,0
3,45, , ,0.45,0,1.44444444444444,0
3,55, , ,0.475,0,1.44444444444444,0
3,45,0.8,0.6,0.575,0,1.44444444444444,0
3,36,0.6,0,0.7,0,1.44444444444444,0
3,34,0.2,0,0.45,0,1.45,0
3,39,0.4,0,0.5,0,1.45,0
2,37, , ,0.425,0,1.45138888888889,0
3,31, , ,0.525,0,1.45138888888889,0
3,35, , ,0.45,0,1.45138888888889,0
3,28,1,0,0.475,1,1.45138888888889,0
3,57,0.2,0.2,0.475,0,1.45138888888889,0
3,52, , ,0.525,1,1.45138888888889,0
3,36,0.8,0,0.35,0,1.45138888888889,0
3,36,0.8,0,0.35,0,1.45138888888889,0
1,52,0,0,0.35,0,1.45833333333333,0
3,40,0.4,0.2,0.525,0,1.45833333333333,0
3,40, , ,0.35,0,1.46527777777778,0
3,36,1,0.8,0.55,0,1.46527777777778,0
3,55,0.2,0,0.35,0,1.46527777777778,0
2,43,1,0,0.425,1,1.46527777777778,0
3,46,0.8,0.2,0.35,0,1.46527777777778,0
1,45,0,0,0.5,0,1.47222222222222,0
1,30, , ,0.3,0,1.47222222222222,0
3,57, , ,0.425,1,1.47222222222222,0
3,31, , ,0.5,0,1.47222222222222,0
3,32,0.2,0,0.575,0,1.47222222222222,0
3,53, , ,0.45,0,1.47222222222222,0
1,30,1,1,0.45,1,1.47222222222222,0
3,59, , ,0.4,0,1.47222222222222,0
2,59,1,1,0.35,1,1.47222222222222,0
3,39,1,0.6,0.525,0,1.47222222222222,0
1,38,1,1,0.55,0,1.47222222222222,0
3,36,1,0.2,0.65,1,1.47222222222222,0
3,35,0.8,0,0.575,0,1.47222222222222,0
1,59,0.8,0,0.6,1,1.47777777777778,0
2,44,0.8,0.8,0.375,0,1.47916666666667,0
3,45,0.4,0,0.55,0,1.47916666666667,0
2,58, , ,0.35,1,1.48472222222222,0
3,48,0.8,0,0.5,0,1.48611111111111,0
2,44,0.6,0.2,0.5,0,1.48611111111111,0
3,47,0.2,0,0.225,0,1.48611111111111,0
2,39,0.4,0.4,0.475,0,1.48611111111111,0
2,53,1,1,0.45,0,1.48611111111111,0
1,52,1,0.4,0.65,1,1.48611111111111,0
1,30,0.8,0.2,0.425,0,1.48611111111111,0
3,46,1,0.2,0.375,1,1.48611111111111,0
3,61, , ,0.5,0,1.49166666666667,0
3,53,0,0,0.3,0,1.49166666666667,0
3,60, , ,0.425,0,1.49305555555556,0
2,64,1,1,0.525,0,1.49305555555556,0
3,35,0.4,0,0.45,0,1.49305555555556,0
3,41, , ,0.55,1,1.49305555555556,0
3,47,0,0,0.4,1,1.49722222222222,0
2,40, , ,0.5,0,1.49861111111111,0
1,44, , ,0.45,0,1.5,0
2,29,1,1,0.525,0,1.5,0
1,31,0.6,0.6,0.45,0,1.5,0
3,48,1,0.8,0.525,1,1.5,0
3,39, , ,0.55,1,1.5,0
2,59, , ,0.35,0,1.50694444444444,0
3,37, , ,0.55,1,1.50694444444444,0
3,29,0.4,0,0.575,0,1.5125,0
3,46, , ,0.575,0,1.5125,0
2,56,1,0.4,0.6,0,1.51388888888889,0
2,31,1,0.8,0.6,0,1.51388888888889,0
3,31, , ,0.425,0,1.51388888888889,0
3,38,0.4,0,0.5,0,1.51388888888889,0
3,48,0,0,0.4,0,1.51388888888889,0
3,50,0.8,0.6,0.55,0,1.51805555555556,0
1,55,0.8,0.2,0.575,0,1.51944444444444,0
3,48, , ,0.55,0,1.51944444444444,0
3,33, , ,0.625,0,1.51944444444444,0
1,45,0.4,0,0.575,0,1.51944444444444,0
3,48, , ,0.4,1,1.52083333333333,0
1,44,0.6,0,0.5,0,1.52777777777778,0
3,57,1,1,0.475,0,1.52777777777778,0
3,44,0.6,0,0.575,0,1.52777777777778,0
3,36,0.6,0,0.6,0,1.52777777777778,0
1,49,0.8,0.6,0.45,0,1.52777777777778,0
1,52, , ,0.55,0,1.52777777777778,0
3,38,1,0.8,0.525,0,1.52777777777778,0
3,56, , ,0.65,0,1.52777777777778,0
2,37, , ,0.475,0,1.52777777777778,0
3,50, , ,0.6,1,1.52777777777778,0
3,30,1,0.6, ,0,1.52777777777778,0
3,47,1,1,0.55,0,1.52777777777778,0
3,41, , ,0.475,0,1.53333333333333,0
2,42,0.6,0.6,0.55,0,1.53472222222222,0
1,48,0.2,0.2,0.325,0,1.54027777777778,0
3,32,0.4,0.2,0.5,0,1.54166666666667,0
3,39,0.8,0.6,0.55,0,1.54166666666667,0
3,40,0.6,0.2,0.475,0,1.54166666666667,0
3,46,0,0,0.5,0,1.54166666666667,0
3,36, , ,0.425,0,1.54166666666667,0
2,44,0.4,0,0.425,0,1.54166666666667,0
3,26, , ,0.525,0,1.54861111111111,0
3,38,0.8,0.2,0.425,1,1.54861111111111,0
2,43, , ,0.65,0,1.54861111111111,0
3,41,1,0.6,0.55,0,1.55555555555556,0
1,32,1,1,0.6,0,1.55555555555556,0
3,31,1,1,0.625,1,1.55555555555556,0
3,35, , ,0.525,0,1.55555555555556,0
3,47,0.6,0.6,0.4,0,1.55555555555556,0
3,47,1,0,0.325,0,1.55555555555556,0
1,39,1,0.8,0.55,0,1.55555555555556,0
3,30, , ,0.55,0,1.55555555555556,0
3,34,1,1,0.5,1,1.55555555555556,0
3,38, , ,0.6,1,1.55555555555556,0
3,51,0.6,0.2,0.425,1,1.55555555555556,0
3,43,0.4,0,0.55,0,1.56111111111111,0
3,48,0.8,0.6,0.5,0,1.5625,0
3,34, , ,0.375,0,1.5625,0
3,35,0.6,0.4,0.475,1,1.56805555555556,0
2,47,1,0.6,0.475,0,1.56944444444444,0
3,42,0.4,0.4,0.475,0,1.56944444444444,0
3,48, , ,0.6,0,1.56944444444444,0
3,31, , ,0.425,0,1.56944444444444,0
2,43,1,1,0.55,0,1.56944444444444,0
3,56,0.6,0,0.5,1,1.56944444444444,0
2,33, , ,0.475,0,1.56944444444444,0
3,44,1,0,0.65,0,1.575,0
2,38, , ,0.425,1,1.575,0
1,48,0.8,0.8,0.7,0,1.57638888888889,0
1,40, , ,0.625,1,1.57638888888889,0
3,37, , ,0.575,0,1.57638888888889,0
2,52,0.4,0.2,0.625,0,1.57638888888889,0
3,43,1,1,0.375,1,1.57638888888889,0
3,59,0.8,0.8,0.675,1,1.57638888888889,0
3,36,0.8,0,0.525,0,1.58333333333333,0
3,36, , ,0.5,1,1.58333333333333,0
3,39,1,1,0.55,1,1.58333333333333,0
3,29, , ,0.675,0,1.58333333333333,0
3,33,0.6,0.6,0.55,0,1.58333333333333,0
3,37,1,1,0.65,1,1.58333333333333,0
3,43,0,0,0.625,0,1.58333333333333,0
3,38,1, ,0.5,0,1.59027777777778,0
3,55,1,1,0.5,1,1.59027777777778,0
3,47,0.6,0,0.6,1,1.59027777777778,0
3,57, , ,0.475,0,1.59722222222222,0
3,42, , ,0.6,1,1.59722222222222,0
3,51, , ,0.425,1,1.60416666666667,0
1,35, , ,0.475,0,1.60416666666667,0
3,39,0.2,0,0.375,0,1.61111111111111,0
1,41, , ,0.425,1,1.61111111111111,0
1,40,1,1,0.525,1,1.61111111111111,0
3,41,1,1,0.65,1,1.61111111111111,0
3,47,0.8,0.2,0.825,0,1.61111111111111,0
3,32,1,1,0.575,1,1.61111111111111,0
1,39,1,0.4,0.5,1,1.61805555555556,0
3,38, , ,0.425,0,1.625,0
3,31, , ,0.6,0,1.625,0
3,31, , ,0.45,0,1.625,0
3,38,0.8,0.2,0.5,0,1.625,0
3,32,1,1,0.6,0,1.625,0
3,43, , ,0.55,0,1.625,0
3,38,1,1,0.7,1,1.625,0
2,30,0.8,0.2,0.625,0,1.63888888888889,0
3,38,1,1,0.525,0,1.63888888888889,0
3,52,0.8,0.8,0.5,0,1.63888888888889,0
1,32,1,0.8,0.525,0,1.63888888888889,0
3,32,1,1,0.675,0,1.63888888888889,0
1,62,0,0,0.35,1,1.63888888888889,0
3,31, , ,0.65,1,1.63888888888889,0
2,39,0.6,0.6,0.5,1,1.63888888888889,0
3,49,1,0.4,0.7,0,1.64583333333333,0
3,56, , ,0.45,0,1.65,0
3,48,0.6,0.6,0.525,0,1.65277777777778,0
1,28,1,1,0.475,0,1.65277777777778,0
3,39, , ,0.6,0,1.65277777777778,0
2,44,1,0,0.65,1,1.65277777777778,0
2,49,0.2,0.2,0.275,0,1.65972222222222,0
3,30,0.6,0.2,0.625,0,1.65972222222222,0
3,50,0.6,0.6,0.325,0,1.66666666666667,0
2,37, , ,0.5,0,1.66666666666667,0
1,41, , ,0.525,0,1.66666666666667,0
2,32,1,1,0.575,0,1.66666666666667,0
3,43,0.6,0.4,0.525,0,1.66666666666667,0
3,42,1,0.6,0.6,0,1.66666666666667,0
3,57,0.6,0.2,0.4,1,1.66666666666667,0
3,41, , ,0.5,1,1.66666666666667,0
3,55, , ,0.6,0,1.66666666666667,0
3,45,0.8, ,0.6,0,1.66666666666667,0
3,58,0.2,0.2,0.5,1,1.66666666666667,0
1,37,1,0.2,0.575,0,1.66666666666667,0
3,30,1,0.2,0.55,1,1.66666666666667,0
2,46,0.8,0.4,0.45,0,1.67222222222222,0
3,45,1,1,0.55,1,1.67222222222222,0
2,42, , ,0.375,0,1.67222222222222,0
2,36,0.8,0.4,0.75,1,1.67361111111111,0
1,49,1,0,0.675,0,1.67361111111111,0
3,63, , ,0.55,0,1.67361111111111,0
3,36, , ,0.425,0,1.68055555555556,0
1,48, , ,0.45,0,1.68055555555556,0
3,38, , ,0.575,0,1.68055555555556,0
2,30,1,1,0.5,0,1.68055555555556,0
2,28,0.8,0.2,0.65,0,1.6875,0
3,43, , ,0.675,1,1.69444444444444,0
3,29,0.6,0.4,0.55,0,1.69444444444444,0
3,47,1,1,0.675,1,1.69444444444444,0
3,33,1,0.8,0.55,1,1.69444444444444,0
2,38,1,0.6,0.625,1,1.69444444444444,0
3,47,0.2,0,0.6,0,1.70138888888889,0
3,40,0.6,0.2,0.425,0,1.70833333333333,0
3,33,1,0.6,0.45,0,1.70833333333333,0
3,51, , ,0.475,0,1.71527777777778,0
3,50,0.6,0,0.575,0,1.72222222222222,0
3,46, , ,0.4,0,1.72222222222222,0
2,33, , ,0.425,0,1.72222222222222,0
3,29, , ,0.4,0,1.72222222222222,0
3,31, , ,0.625,1,1.72222222222222,0
3,41, , ,0.575,0,1.72222222222222,0
3,53, , ,0.675,1,1.72222222222222,0
3,50,0.8,0.4,0.625,1,1.72777777777778,0
1,32,1,1,0.675,0,1.73611111111111,0
3,35, , ,0.425,0,1.73611111111111,0
3,45, , ,0.55,1,1.73611111111111,0
3,53,1,0.8,0.425,1,1.73611111111111,0
3,40,0.8,0.6,0.5,0,1.74305555555556,0
2,28,1,0.8,0.625,0,1.74305555555556,0
1,31,1,1,0.65,0,1.75,0
3,36, , ,0.45,0,1.75,0
3,40, , ,0.325,0,1.75,0
2,41,0.2,0,0.575,0,1.75,0
3,38,0.8,0,0.55,0,1.75,0
3,38,0.6,0.4,0.425,0,1.76388888888889,0
2,37,1,0.4,0.4,1,1.76388888888889,0
3,43, , ,0.425,1,1.77083333333333,0
3,40, , ,0.475,0,1.77777777777778,0
3,40, , ,0.5,1,1.77777777777778,0
2,35,0.8,0.8,0.55,0,1.77777777777778,0
3,32,0.4,0,0.45,0,1.77777777777778,0
3,37, , ,0.65,1,1.77777777777778,0
3,50,1,0,0.5,1,1.77777777777778,0
3,36,1,1,0.5,1,1.77777777777778,0
2,48, , ,0.625,0,1.77777777777778,0
3,36,1, ,0.55,1,1.78333333333333,0
3,39, , ,0.5,0,1.79166666666667,0
3,35, , ,0.65,1,1.79166666666667,0
2,31,1,1,0.525,1,1.79166666666667,0
2,30,1,1,0.525,0,1.80555555555556,0
2,50,0.8,0.2,0.625,0,1.80555555555556,0
3,36, , ,0.45,1,1.80555555555556,0
3,45,1,1,0.6,0,1.80555555555556,0
3,38,1,1,0.625,0,1.81944444444444,0
1,27,1,0,0.525,1,1.81944444444444,0
3,62, , ,0.6,1,1.82638888888889,0
3,28,1,1,0.45,0,1.83333333333333,0
2,37,1,0.8,0.575,1,1.84722222222222,0
3,53,1,0.8,0.525,1,1.84722222222222,0
3,36,1,1,0.7,1,1.84722222222222,0
3,45,0.6,0.2,0.525,1,1.86805555555556,0
3,34,1,0.6,0.475,0,1.88888888888889,0
2,39, , ,0.575,1,1.88888888888889,0
2,43,1,1,0.625,1,1.88888888888889,0
3,30,1,0.2,0.5,1,1.89444444444444,0
3,38,0.6,0.4,0.55,1,1.97222222222222,0
2,60, , ,0,1,0,1
1,64, , ,0.4,1,0,1
3,56,1,1,0.475,1,0,1
3,58, , ,0.325,1,0.027777777777778,1
1,42,0,1,0.275,1,0.083333333333333,1
3,34, , ,0.225,0,0.097222222222222,1
3,39, , ,0.375,0,0.111111111111111,1
1,53, , ,0.35,1,0.194444444444444,1
1,64, , ,0.225,1,0.194444444444444,1
